country;ubigeo;departamento;provincia;distrito;latitud;longitud
PERÚ;10101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;-6.2294;-77.8728
PERÚ;10102;AMAZONAS;CHACHAPOYAS;ASUNCION;-6.0325;-77.7108
PERÚ;10103;AMAZONAS;CHACHAPOYAS;BALSAS;-6.8358;-78.0197
PERÚ;10104;AMAZONAS;CHACHAPOYAS;CHETO;-6.2556;-77.7008
PERÚ;10105;AMAZONAS;CHACHAPOYAS;CHILIQUIN;-6.0783;-77.7375
PERÚ;10106;AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;-6.935;-77.8542
PERÚ;10107;AMAZONAS;CHACHAPOYAS;GRANADA;-6.1064;-77.6286
PERÚ;10108;AMAZONAS;CHACHAPOYAS;HUANCAS;-6.1736;-77.8644
PERÚ;10109;AMAZONAS;CHACHAPOYAS;LA JALCA;-6.4847;-77.815
PERÚ;10110;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;-6.7075;-77.8039
PERÚ;10111;AMAZONAS;CHACHAPOYAS;LEVANTO;-6.3078;-77.8992
PERÚ;10112;AMAZONAS;CHACHAPOYAS;MAGDALENA;-6.3731;-77.9017
PERÚ;10113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;-6.5944;-77.8086
PERÚ;10114;AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;-6.2092;-77.6692
PERÚ;10115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;-6.6181;-77.8022
PERÚ;10116;AMAZONAS;CHACHAPOYAS;OLLEROS;-6.0239;-77.6764
PERÚ;10117;AMAZONAS;CHACHAPOYAS;QUINJALCA;-6.0914;-77.6786
PERÚ;10118;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;-6.2292;-77.74
PERÚ;10119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;-6.3372;-77.8806
PERÚ;10120;AMAZONAS;CHACHAPOYAS;SOLOCO;-6.2606;-77.7442
PERÚ;10121;AMAZONAS;CHACHAPOYAS;SONCHE;-6.2189;-77.7753
PERÚ;10201;AMAZONAS;BAGUA;BAGUA;-5.6389;-78.5311
PERÚ;10202;AMAZONAS;BAGUA;ARAMANGO;-5.4164;-78.4378
PERÚ;10203;AMAZONAS;BAGUA;COPALLIN;-5.675;-78.4231
PERÚ;10204;AMAZONAS;BAGUA;EL PARCO;-5.625;-78.4753
PERÚ;10205;AMAZONAS;BAGUA;IMAZA;-5.1636;-78.2889
PERÚ;10206;AMAZONAS;BAGUA;LA PECA;-5.6119;-78.4369
PERÚ;10301;AMAZONAS;BONGARA;JUMBILLA;-5.9044;-77.7978
PERÚ;10302;AMAZONAS;BONGARA;CHISQUILLA;-5.8975;-77.7861
PERÚ;10303;AMAZONAS;BONGARA;CHURUJA;-6.0194;-77.9519
PERÚ;10304;AMAZONAS;BONGARA;COROSHA;-5.8433;-77.8225
PERÚ;10305;AMAZONAS;BONGARA;CUISPES;-5.9283;-77.9461
PERÚ;10306;AMAZONAS;BONGARA;FLORIDA;-5.8261;-77.9694
PERÚ;10307;AMAZONAS;BONGARA;JAZAN;-5.9414;-77.9772
PERÚ;10308;AMAZONAS;BONGARA;RECTA;-5.9178;-77.7889
PERÚ;10309;AMAZONAS;BONGARA;SAN CARLOS;-5.9661;-77.9453
PERÚ;10310;AMAZONAS;BONGARA;SHIPASBAMBA;-5.9106;-77.9806
PERÚ;10311;AMAZONAS;BONGARA;VALERA;-6.0428;-77.9192
PERÚ;10312;AMAZONAS;BONGARA;YAMBRASBAMBA;-5.7353;-77.925
PERÚ;10401;AMAZONAS;CONDORCANQUI;NIEVA;-4.5922;-77.8644
PERÚ;10402;AMAZONAS;CONDORCANQUI;EL CENEPA;-4.4556;-78.1589
PERÚ;10403;AMAZONAS;CONDORCANQUI;RIO SANTIAGO;-4.0158;-77.7608
PERÚ;10501;AMAZONAS;LUYA;LAMUD;-6.1392;-77.9522
PERÚ;10502;AMAZONAS;LUYA;CAMPORREDONDO;-6.2133;-78.32
PERÚ;10503;AMAZONAS;LUYA;COCABAMBA;-6.6142;-78.005
PERÚ;10504;AMAZONAS;LUYA;COLCAMAR;-6.2994;-77.9731
PERÚ;10505;AMAZONAS;LUYA;CONILA;-6.1592;-78.1419
PERÚ;10506;AMAZONAS;LUYA;INGUILPATA;-6.2394;-77.9539
PERÚ;10507;AMAZONAS;LUYA;LONGUITA;-6.4136;-77.9683
PERÚ;10508;AMAZONAS;LUYA;LONYA CHICO;-6.2297;-77.955
PERÚ;10509;AMAZONAS;LUYA;LUYA;-6.1642;-77.9442
PERÚ;10510;AMAZONAS;LUYA;LUYA VIEJO;-6.1275;-78.085
PERÚ;10511;AMAZONAS;LUYA;MARIA;-6.4289;-77.9608
PERÚ;10512;AMAZONAS;LUYA;OCALLI;-6.2353;-78.2664
PERÚ;10513;AMAZONAS;LUYA;OCUMAL;-6.2825;-78.2108
PERÚ;10514;AMAZONAS;LUYA;PISUQUIA;-6.4533;-78.0919
PERÚ;10515;AMAZONAS;LUYA;PROVIDENCIA;-6.2972;-78.2408
PERÚ;10516;AMAZONAS;LUYA;SAN CRISTOBAL;-6.1017;-77.9597
PERÚ;10517;AMAZONAS;LUYA;SAN FRANCISCO DEL YESO;-6.6469;-77.8117
PERÚ;10518;AMAZONAS;LUYA;SAN JERONIMO;-6.0597;-77.9744
PERÚ;10519;AMAZONAS;LUYA;SAN JUAN DE LOPECANCHA;-6.4964;-77.8619
PERÚ;10520;AMAZONAS;LUYA;SANTA CATALINA;-6.1136;-78.0608
PERÚ;10521;AMAZONAS;LUYA;SANTO TOMAS;-6.5725;-77.8658
PERÚ;10522;AMAZONAS;LUYA;TINGO;-6.3797;-77.9058
PERÚ;10523;AMAZONAS;LUYA;TRITA;-6.1519;-77.9808
PERÚ;10601;AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;-6.3953;-77.4822
PERÚ;10602;AMAZONAS;RODRIGUEZ DE MENDOZA;CHIRIMOTO;-6.5231;-77.4425
PERÚ;10603;AMAZONAS;RODRIGUEZ DE MENDOZA;COCHAMAL;-6.4075;-77.5853
PERÚ;10604;AMAZONAS;RODRIGUEZ DE MENDOZA;HUAMBO;-6.4311;-77.5367
PERÚ;10605;AMAZONAS;RODRIGUEZ DE MENDOZA;LIMABAMBA;-6.4981;-77.4989
PERÚ;10606;AMAZONAS;RODRIGUEZ DE MENDOZA;LONGAR;-6.3858;-77.5467
PERÚ;10607;AMAZONAS;RODRIGUEZ DE MENDOZA;MARISCAL BENAVIDES;-6.3861;-77.5044
PERÚ;10608;AMAZONAS;RODRIGUEZ DE MENDOZA;MILPUC;-6.5;-77.4364
PERÚ;10609;AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;-6.4678;-77.3956
PERÚ;10610;AMAZONAS;RODRIGUEZ DE MENDOZA;SANTA ROSA;-6.4536;-77.4553
PERÚ;10611;AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;-6.4931;-77.4717
PERÚ;10612;AMAZONAS;RODRIGUEZ DE MENDOZA;VISTA ALEGRE;-6.1508;-77.3039
PERÚ;10701;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;-5.7547;-78.4428
PERÚ;10702;AMAZONAS;UTCUBAMBA;CAJARURO;-5.7364;-78.4267
PERÚ;10703;AMAZONAS;UTCUBAMBA;CUMBA;-5.9356;-78.6636
PERÚ;10704;AMAZONAS;UTCUBAMBA;EL MILAGRO;-5.6378;-78.5583
PERÚ;10705;AMAZONAS;UTCUBAMBA;JAMALCA;-5.8942;-78.2378
PERÚ;10706;AMAZONAS;UTCUBAMBA;LONYA GRANDE;-6.0964;-78.4225
PERÚ;10707;AMAZONAS;UTCUBAMBA;YAMON;-6.0508;-78.5289
PERÚ;20101;ANCASH;HUARAZ;HUARAZ;-9.5297;-77.5292
PERÚ;20102;ANCASH;HUARAZ;COCHABAMBA;-9.495;-77.8594
PERÚ;20103;ANCASH;HUARAZ;COLCABAMBA;-9.5947;-77.8086
PERÚ;20104;ANCASH;HUARAZ;HUANCHAY;-9.7236;-77.8186
PERÚ;20105;ANCASH;HUARAZ;INDEPENDENCIA;-9.5144;-77.5325
PERÚ;20106;ANCASH;HUARAZ;JANGAS;-9.4006;-77.5775
PERÚ;20107;ANCASH;HUARAZ;LA LIBERTAD;-9.6331;-77.7414
PERÚ;20108;ANCASH;HUARAZ;OLLEROS;-9.6667;-77.4656
PERÚ;20109;ANCASH;HUARAZ;PAMPAS;-9.6553;-77.8261
PERÚ;20110;ANCASH;HUARAZ;PARIACOTO;-9.5594;-77.8906
PERÚ;20111;ANCASH;HUARAZ;PIRA;-9.5811;-77.7072
PERÚ;20112;ANCASH;HUARAZ;TARICA;-9.3936;-77.575
PERÚ;20201;ANCASH;AIJA;AIJA;-9.7803;-77.6106
PERÚ;20202;ANCASH;AIJA;CORIS;-9.8206;-77.7194
PERÚ;20203;ANCASH;AIJA;HUACLLAN;-9.7981;-77.6753
PERÚ;20204;ANCASH;AIJA;LA MERCED;-9.7356;-77.6161
PERÚ;20205;ANCASH;AIJA;SUCCHA;-9.8231;-77.6497
PERÚ;20301;ANCASH;ANTONIO RAYMONDI;LLAMELLIN;-9.1008;-77.0169
PERÚ;20302;ANCASH;ANTONIO RAYMONDI;ACZO;-9.1519;-76.9889
PERÚ;20303;ANCASH;ANTONIO RAYMONDI;CHACCHO;-9.0597;-77.0583
PERÚ;20304;ANCASH;ANTONIO RAYMONDI;CHINGAS;-9.1186;-76.9919
PERÚ;20305;ANCASH;ANTONIO RAYMONDI;MIRGAS;-9.0786;-77.0925
PERÚ;20306;ANCASH;ANTONIO RAYMONDI;SAN JUAN DE RONTOY;-9.1753;-77.0028
PERÚ;20401;ANCASH;ASUNCION;CHACAS;-9.1622;-77.3658
PERÚ;20402;ANCASH;ASUNCION;ACOCHACA;-9.1147;-77.3683
PERÚ;20501;ANCASH;BOLOGNESI;CHIQUIAN;-10.1519;-77.1564
PERÚ;20502;ANCASH;BOLOGNESI;ABELARDO PARDO LEZAMETA;-10.2992;-77.1464
PERÚ;20503;ANCASH;BOLOGNESI;ANTONIO RAYMONDI;-10.1572;-77.4706
PERÚ;20504;ANCASH;BOLOGNESI;AQUIA;-10.0744;-77.145
PERÚ;20505;ANCASH;BOLOGNESI;CAJACAY;-10.1553;-77.4397
PERÚ;20506;ANCASH;BOLOGNESI;CANIS;-10.3389;-77.1689
PERÚ;20507;ANCASH;BOLOGNESI;COLQUIOC;-10.3122;-77.6153
PERÚ;20508;ANCASH;BOLOGNESI;HUALLANCA;-9.8994;-76.9417
PERÚ;20509;ANCASH;BOLOGNESI;HUASTA;-10.1233;-77.1467
PERÚ;20510;ANCASH;BOLOGNESI;HUAYLLACAYAN;-10.245;-77.4347
PERÚ;20511;ANCASH;BOLOGNESI;LA PRIMAVERA;-10.3356;-77.1253
PERÚ;20512;ANCASH;BOLOGNESI;MANGAS;-10.3694;-77.1033
PERÚ;20513;ANCASH;BOLOGNESI;PACLLON;-10.2344;-77.0717
PERÚ;20514;ANCASH;BOLOGNESI;SAN MIGUEL DE CORPANQUI;-10.285;-77.1989
PERÚ;20515;ANCASH;BOLOGNESI;TICLLOS;-10.2531;-77.1908
PERÚ;20601;ANCASH;CARHUAZ;CARHUAZ;-9.2814;-77.6467
PERÚ;20602;ANCASH;CARHUAZ;ACOPAMPA;-9.2947;-77.6253
PERÚ;20603;ANCASH;CARHUAZ;AMASHCA;-9.2392;-77.6467
PERÚ;20604;ANCASH;CARHUAZ;ANTA;-9.3578;-77.5989
PERÚ;20605;ANCASH;CARHUAZ;ATAQUERO;-9.2622;-77.6917
PERÚ;20606;ANCASH;CARHUAZ;MARCARA;-9.3228;-77.6036
PERÚ;20607;ANCASH;CARHUAZ;PARIAHUANCA;-9.3653;-77.5808
PERÚ;20608;ANCASH;CARHUAZ;SAN MIGUEL DE ACO;-9.3683;-77.5644
PERÚ;20609;ANCASH;CARHUAZ;SHILLA;-9.2317;-77.625
PERÚ;20610;ANCASH;CARHUAZ;TINCO;-9.2708;-77.6775
PERÚ;20611;ANCASH;CARHUAZ;YUNGAR;-9.3775;-77.5922
PERÚ;20701;ANCASH;CARLOS FERMIN FITZCARRALD;SAN LUIS;-9.0942;-77.3289
PERÚ;20702;ANCASH;CARLOS FERMIN FITZCARRALD;SAN NICOLAS;-8.9758;-77.1892
PERÚ;20703;ANCASH;CARLOS FERMIN FITZCARRALD;YAUYA;-8.9911;-77.2914
PERÚ;20801;ANCASH;CASMA;CASMA;-9.4758;-78.3064
PERÚ;20802;ANCASH;CASMA;BUENA VISTA ALTA;-9.4325;-78.2069
PERÚ;20803;ANCASH;CASMA;COMANDANTE NOEL;-9.4625;-78.3847
PERÚ;20804;ANCASH;CASMA;YAUTAN;-9.5114;-77.9964
PERÚ;20901;ANCASH;CORONGO;CORONGO;-8.5708;-77.8989
PERÚ;20902;ANCASH;CORONGO;ACO;-8.5231;-77.8778
PERÚ;20903;ANCASH;CORONGO;BAMBAS;-8.6025;-77.9969
PERÚ;20904;ANCASH;CORONGO;CUSCA;-8.5133;-77.8647
PERÚ;20905;ANCASH;CORONGO;LA PAMPA;-8.6611;-77.9008
PERÚ;20906;ANCASH;CORONGO;YANAC;-8.6186;-77.8647
PERÚ;20907;ANCASH;CORONGO;YUPAN;-8.6144;-77.9686
PERÚ;21001;ANCASH;HUARI;HUARI;-9.3472;-77.1708
PERÚ;21002;ANCASH;HUARI;ANRA;-9.2347;-76.9264
PERÚ;21003;ANCASH;HUARI;CAJAY;-9.3258;-77.1575
PERÚ;21004;ANCASH;HUARI;CHAVIN DE HUANTAR;-9.5886;-77.1783
PERÚ;21005;ANCASH;HUARI;HUACACHI;-9.3156;-76.9386
PERÚ;21006;ANCASH;HUARI;HUACCHIS;-9.2006;-76.7869
PERÚ;21007;ANCASH;HUARI;HUACHIS;-9.41;-77.1
PERÚ;21008;ANCASH;HUARI;HUANTAR;-9.4519;-77.1767
PERÚ;21009;ANCASH;HUARI;MASIN;-9.3658;-77.0964
PERÚ;21010;ANCASH;HUARI;PAUCAS;-9.1525;-76.8994
PERÚ;21011;ANCASH;HUARI;PONTO;-9.3261;-77.0044
PERÚ;21012;ANCASH;HUARI;RAHUAPAMPA;-9.3592;-77.0786
PERÚ;21013;ANCASH;HUARI;RAPAYAN;-9.2025;-76.7594
PERÚ;21014;ANCASH;HUARI;SAN MARCOS;-9.5242;-77.1569
PERÚ;21015;ANCASH;HUARI;SAN PEDRO DE CHANA;-9.4031;-77.0111
PERÚ;21016;ANCASH;HUARI;UCO;-9.1883;-76.9283
PERÚ;21101;ANCASH;HUARMEY;HUARMEY;-10.0689;-78.1517
PERÚ;21102;ANCASH;HUARMEY;COCHAPETI;-9.9872;-77.6461
PERÚ;21103;ANCASH;HUARMEY;CULEBRAS;-9.9503;-78.2222
PERÚ;21104;ANCASH;HUARMEY;HUAYAN;-9.8753;-77.7083
PERÚ;21105;ANCASH;HUARMEY;MALVAS;-9.9297;-77.6578
PERÚ;21201;ANCASH;HUAYLAS;CARAZ;-9.0486;-77.8047
PERÚ;21202;ANCASH;HUAYLAS;HUALLANCA;-8.8189;-77.8631
PERÚ;21203;ANCASH;HUAYLAS;HUATA;-9.0164;-77.8614
PERÚ;21204;ANCASH;HUAYLAS;HUAYLAS;-8.8725;-77.8928
PERÚ;21205;ANCASH;HUAYLAS;MATO;-8.9614;-77.8425
PERÚ;21206;ANCASH;HUAYLAS;PAMPAROMAS;-9.0733;-77.9817
PERÚ;21207;ANCASH;HUAYLAS;PUEBLO LIBRE;-9.11;-77.8019
PERÚ;21208;ANCASH;HUAYLAS;SANTA CRUZ;-8.9519;-77.815
PERÚ;21209;ANCASH;HUAYLAS;SANTO TORIBIO;-8.8644;-77.9147
PERÚ;21210;ANCASH;HUAYLAS;YURACMARCA;-8.7375;-77.9039
PERÚ;21301;ANCASH;MARISCAL LUZURIAGA;PISCOBAMBA;-8.865;-77.3578
PERÚ;21302;ANCASH;MARISCAL LUZURIAGA;CASCA;-8.8556;-77.3986
PERÚ;21303;ANCASH;MARISCAL LUZURIAGA;ELEAZAR GUZMAN BARRON;-8.9022;-77.2439
PERÚ;21304;ANCASH;MARISCAL LUZURIAGA;FIDEL OLIVAS ESCUDERO;-8.8061;-77.2797
PERÚ;21305;ANCASH;MARISCAL LUZURIAGA;LLAMA;-8.915;-77.3014
PERÚ;21306;ANCASH;MARISCAL LUZURIAGA;LLUMPA;-8.9608;-77.3675
PERÚ;21307;ANCASH;MARISCAL LUZURIAGA;LUCMA;-8.9194;-77.4108
PERÚ;21308;ANCASH;MARISCAL LUZURIAGA;MUSGA;-8.9061;-77.3392
PERÚ;21401;ANCASH;OCROS;OCROS;-10.4033;-77.3967
PERÚ;21402;ANCASH;OCROS;ACAS;-10.4575;-77.3278
PERÚ;21403;ANCASH;OCROS;CAJAMARQUILLA;-10.3542;-77.1992
PERÚ;21404;ANCASH;OCROS;CARHUAPAMPA;-10.4975;-77.2428
PERÚ;21405;ANCASH;OCROS;COCHAS;-10.5367;-77.4228
PERÚ;21406;ANCASH;OCROS;CONGAS;-10.3375;-77.4428
PERÚ;21407;ANCASH;OCROS;LLIPA;-10.3925;-77.1908
PERÚ;21408;ANCASH;OCROS;SAN CRISTOBAL DE RAJAN;-10.3869;-77.2194
PERÚ;21409;ANCASH;OCROS;SAN PEDRO;-10.3719;-77.4872
PERÚ;21410;ANCASH;OCROS;SANTIAGO DE CHILCAS;-10.4386;-77.3658
PERÚ;21501;ANCASH;PALLASCA;CABANA;-8.3931;-78.0089
PERÚ;21502;ANCASH;PALLASCA;BOLOGNESI;-8.3506;-78.0506
PERÚ;21503;ANCASH;PALLASCA;CONCHUCOS;-8.2686;-77.8528
PERÚ;21504;ANCASH;PALLASCA;HUACASCHUQUE;-8.3064;-78.0047
PERÚ;21505;ANCASH;PALLASCA;HUANDOVAL;-8.3311;-77.9753
PERÚ;21506;ANCASH;PALLASCA;LACABAMBA;-8.2603;-77.8983
PERÚ;21507;ANCASH;PALLASCA;LLAPO;-8.5144;-78.0422
PERÚ;21508;ANCASH;PALLASCA;PALLASCA;-8.2531;-77.9994
PERÚ;21509;ANCASH;PALLASCA;PAMPAS;-8.1953;-77.8958
PERÚ;21510;ANCASH;PALLASCA;SANTA ROSA;-8.5278;-78.0675
PERÚ;21511;ANCASH;PALLASCA;TAUCA;-8.4703;-78.0378
PERÚ;21601;ANCASH;POMABAMBA;POMABAMBA;-8.8211;-77.4603
PERÚ;21602;ANCASH;POMABAMBA;HUAYLLAN;-8.8581;-77.4356
PERÚ;21603;ANCASH;POMABAMBA;PAROBAMBA;-8.6958;-77.4297
PERÚ;21604;ANCASH;POMABAMBA;QUINUABAMBA;-8.6972;-77.3983
PERÚ;21701;ANCASH;RECUAY;RECUAY;-9.7217;-77.4564
PERÚ;21702;ANCASH;RECUAY;CATAC;-9.8017;-77.4306
PERÚ;21703;ANCASH;RECUAY;COTAPARACO;-9.9933;-77.5881
PERÚ;21704;ANCASH;RECUAY;HUAYLLAPAMPA;-10.0556;-77.5367
PERÚ;21705;ANCASH;RECUAY;LLACLLIN;-10.0692;-77.6217
PERÚ;21706;ANCASH;RECUAY;MARCA;-10.0892;-77.4744
PERÚ;21707;ANCASH;RECUAY;PAMPAS CHICO;-10.1147;-77.3981
PERÚ;21708;ANCASH;RECUAY;PARARIN;-10.05;-77.6544
PERÚ;21709;ANCASH;RECUAY;TAPACOCHA;-10.0103;-77.5692
PERÚ;21710;ANCASH;RECUAY;TICAPAMPA;-9.7606;-77.4428
PERÚ;21801;ANCASH;SANTA;CHIMBOTE;-9.0417;-78.6078
PERÚ;21802;ANCASH;SANTA;CACERES DEL PERU;-9.0131;-78.1381
PERÚ;21803;ANCASH;SANTA;COISHCO;-9.0231;-78.6161
PERÚ;21804;ANCASH;SANTA;MACATE;-8.7603;-78.0614
PERÚ;21805;ANCASH;SANTA;MORO;-9.1389;-78.1833
PERÚ;21806;ANCASH;SANTA;NEPEÑA;-9.1728;-78.3608
PERÚ;21807;ANCASH;SANTA;SAMANCO;-9.2622;-78.4958
PERÚ;21808;ANCASH;SANTA;SANTA;-8.9878;-78.6131
PERÚ;21809;ANCASH;SANTA;NUEVO CHIMBOTE;-9.1286;-78.5308
PERÚ;21901;ANCASH;SIHUAS;SIHUAS;-8.5544;-77.6308
PERÚ;21902;ANCASH;SIHUAS;ACOBAMBA;-8.3261;-77.5819
PERÚ;21903;ANCASH;SIHUAS;ALFONSO UGARTE;-8.4561;-77.4267
PERÚ;21904;ANCASH;SIHUAS;CASHAPAMPA;-8.5611;-77.6531
PERÚ;21905;ANCASH;SIHUAS;CHINGALPO;-8.3386;-77.5975
PERÚ;21906;ANCASH;SIHUAS;HUAYLLABAMBA;-8.5347;-77.5669
PERÚ;21907;ANCASH;SIHUAS;QUICHES;-8.395;-77.4911
PERÚ;21908;ANCASH;SIHUAS;RAGASH;-8.5317;-77.6658
PERÚ;21909;ANCASH;SIHUAS;SAN JUAN;-8.6464;-77.5819
PERÚ;21910;ANCASH;SIHUAS;SICSIBAMBA;-8.6233;-77.5356
PERÚ;22001;ANCASH;YUNGAY;YUNGAY;-9.14;-77.7447
PERÚ;22002;ANCASH;YUNGAY;CASCAPARA;-9.2264;-77.7172
PERÚ;22003;ANCASH;YUNGAY;MANCOS;-9.19;-77.7122
